item_id|title|category|start_time|end_time|seller_user_id|final_price|winner_id
AUC00561|Apple iPhone 13 Pro (Used)|Electronics|2025-08-27T00:00:00Z|2025-08-29T00:00:00Z|james50|176.55|laratracy
AUC00562|Sony WH-1000XM4|Electronics|2025-02-22T00:00:00Z|2025-02-24T00:00:00Z|thompsonsamantha|121.32|charles19
AUC00563|Apple Watch Series 8 (Like New)|Electronics|2025-06-24T00:00:00Z|2025-06-25T00:00:00Z|hwatkins|41.43|brittanyvincent
AUC00564|Levi's 501 Jeans (Rare)|Fashion|2025-07-20T00:00:00Z|2025-07-23T00:00:00Z|emilyrichardson|127.55|mirandavasquez
AUC00565|The Lean Startup (Rare)|Books|2025-07-03T00:00:00Z|2025-07-05T00:00:00Z|alyssa50|150.2|nfoster
AUC00566|Sony WH-1000XM4 (2022 Model)|Electronics|2025-05-18T00:00:00Z|2025-05-21T00:00:00Z|william04|173.5|sarah74
AUC00567|Nespresso Vertuo Coffee Machine (Rare)|Home & Garden|2025-04-07T00:00:00Z|2025-04-09T00:00:00Z|tara79|64.66|corey33
AUC00568|Philips Hue Starter Kit|Home & Garden|2025-06-27T00:00:00Z|2025-06-29T00:00:00Z|freemanbrent|66.14|jonesjessica
AUC00569|Atomic Habits (Like New)|Books|2025-02-13T00:00:00Z|2025-02-16T00:00:00Z|mary04|248.18|smithdavid
AUC00570|Harry Potter and the Philosopher's Stone (1st Ed.) (2022 Model)|Books|2025-01-21T00:00:00Z|2025-01-24T00:00:00Z|stephen00|162.23|ylara
AUC00571|Louis Vuitton Neverfull Bag|Fashion|2025-03-10T00:00:00Z|2025-03-13T00:00:00Z|berryshawn|207.98|jenniferjenkins
AUC00572|Monopoly Classic Edition (Rare)|Toys & Games|2025-03-31T00:00:00Z|2025-04-01T00:00:00Z|carl62|163.31|qscott
AUC00573|Philips Hue Starter Kit (Like New)|Home & Garden|2025-01-01T00:00:00Z|2025-01-04T00:00:00Z|alvarezbryan|122.28|justin94
AUC00574|Nike Air Force 1 (Like New)|Fashion|2025-06-27T00:00:00Z|2025-06-28T00:00:00Z|debra46|108.92|martinyvonne
AUC00575|Louis Vuitton Neverfull Bag (2022 Model)|Fashion|2025-06-16T00:00:00Z|2025-06-19T00:00:00Z|gvazquez|58.92|michael90
AUC00576|Apple Watch Series 8 (2022 Model)|Electronics|2025-05-26T00:00:00Z|2025-05-28T00:00:00Z|tpalmer|129.47|obrady
AUC00577|Apple iPhone 13 Pro (Rare)|Electronics|2025-08-13T00:00:00Z|2025-08-14T00:00:00Z|franciscohunt|102.67|jmyers
AUC00578|Hot Wheels Mega Garage (2022 Model)|Toys & Games|2025-06-21T00:00:00Z|2025-06-22T00:00:00Z|brandon41|117.32|igarrison
AUC00579|IKEA LINNMON Desk (2022 Model)|Home & Garden|2025-03-21T00:00:00Z|2025-03-24T00:00:00Z|browntonya|74.04|olang
AUC00580|Rare Pokémon Charizard Card (Used)|Collectibles|2025-04-06T00:00:00Z|2025-04-08T00:00:00Z|stephenwiggins|150.31|ulopez
AUC00581|Uno Card Game|Toys & Games|2025-04-09T00:00:00Z|2025-04-10T00:00:00Z|benjaminmitchell|135.03|turneryolanda
AUC00582|Rare Pokémon Charizard Card|Collectibles|2025-04-30T00:00:00Z|2025-05-01T00:00:00Z|jason33|281.9|tinamoran
AUC00583|Weber Spirit II Gas Grill (2022 Model)|Home & Garden|2025-07-02T00:00:00Z|2025-07-04T00:00:00Z|saramendoza|118.7|dbuchanan
AUC00584|Apple iPhone 13 Pro (Used)|Electronics|2025-02-09T00:00:00Z|2025-02-12T00:00:00Z|dale48|167.29|wilsonross
AUC00585|Monopoly Classic Edition (Like New)|Toys & Games|2025-03-10T00:00:00Z|2025-03-13T00:00:00Z|foleyoscar|137.54|shanerodriguez
AUC00586|Antique Pocket Watch (Used)|Collectibles|2025-06-28T00:00:00Z|2025-06-30T00:00:00Z|wreyes|76.46|joel73
AUC00587|Apple iPhone 13 Pro (Used)|Electronics|2025-02-19T00:00:00Z|2025-02-20T00:00:00Z|eric88|173.66|derek86
AUC00588|Barbie Dreamhouse (Like New)|Toys & Games|2025-01-09T00:00:00Z|2025-01-11T00:00:00Z|brownjoseph|54.44|andreafoster
AUC00589|1980s Comic Book Set (Like New)|Collectibles|2025-07-30T00:00:00Z|2025-07-31T00:00:00Z|crystal14|153.87|sarahbarnes
AUC00590|Casio G-Shock Watch|Fashion|2025-05-05T00:00:00Z|2025-05-07T00:00:00Z|katherinehunter|56.9|laura57
AUC00591|Rare Pokémon Charizard Card (Like New)|Collectibles|2025-08-03T00:00:00Z|2025-08-04T00:00:00Z|moralesjacob|104.55|pgrimes
AUC00592|Nintendo Switch (2022 Model)|Toys & Games|2025-05-10T00:00:00Z|2025-05-12T00:00:00Z|tiffany81|167.91|wagnertina
AUC00593|Sony WH-1000XM4 (Like New)|Electronics|2025-06-03T00:00:00Z|2025-06-06T00:00:00Z|richardfox|70.7|lauriesanchez
AUC00594|Casio G-Shock Watch|Fashion|2025-04-19T00:00:00Z|2025-04-20T00:00:00Z|johnsonsarah|98.84|lcunningham
AUC00595|Sony WH-1000XM4 (2022 Model)|Electronics|2025-02-10T00:00:00Z|2025-02-13T00:00:00Z|hmorris|40.5|ycarpenter
AUC00596|Rare Pokémon Charizard Card|Collectibles|2025-06-11T00:00:00Z|2025-06-14T00:00:00Z|kjones|76.44|marshashley
AUC00597|Levi's 501 Jeans (Used)|Fashion|2025-01-06T00:00:00Z|2025-01-09T00:00:00Z|dzimmerman|84.17|smithgregory
AUC00598|Philips Hue Starter Kit|Home & Garden|2025-01-15T00:00:00Z|2025-01-17T00:00:00Z|biancasullivan|15.48|thomas19
AUC00599|Zara Wool Coat (Rare)|Fashion|2025-08-08T00:00:00Z|2025-08-11T00:00:00Z|kennethjohnson|150.39|josephcastro
AUC00600|Zara Wool Coat (Rare)|Fashion|2025-03-09T00:00:00Z|2025-03-12T00:00:00Z|marissaclark|135.22|cchung
AUC00601|Hot Wheels Mega Garage (2022 Model)|Toys & Games|2025-06-26T00:00:00Z|2025-06-29T00:00:00Z|bradleymontgomery|204.09|obrienpaula
AUC00602|Barbie Dreamhouse (Rare)|Toys & Games|2025-06-20T00:00:00Z|2025-06-21T00:00:00Z|tamara54|204.18|nielsenandrew
AUC00603|LEGO Star Wars Millennium Falcon (Used)|Toys & Games|2025-04-19T00:00:00Z|2025-04-20T00:00:00Z|angela11|226.06|elizabethgarcia
AUC00604|Dell XPS 13 Laptop|Electronics|2025-03-07T00:00:00Z|2025-03-09T00:00:00Z|samanthakey|85.72|normajohnson
AUC00605|Samsung Galaxy S22 (Used)|Electronics|2025-01-07T00:00:00Z|2025-01-10T00:00:00Z|candace19|181.12|pgross
AUC00606|Samsung Galaxy S22 (Like New)|Electronics|2025-04-19T00:00:00Z|2025-04-21T00:00:00Z|harrisdiana|110.35|christinalee
AUC00607|Michael Jordan Rookie Card (Like New)|Collectibles|2025-01-18T00:00:00Z|2025-01-21T00:00:00Z|samuelkelly|72.27|meredith57
AUC00608|Dyson V11 Vacuum Cleaner (Rare)|Home & Garden|2025-05-14T00:00:00Z|2025-05-17T00:00:00Z|gary73|247.9|jacksonvirginia
AUC00609|Harry Potter and the Philosopher's Stone (1st Ed.) (Like New)|Books|2025-04-09T00:00:00Z|2025-04-10T00:00:00Z|justinharris|102.65|roberthale
AUC00610|Samsung Galaxy S22 (2022 Model)|Electronics|2025-07-12T00:00:00Z|2025-07-14T00:00:00Z|mboyd|228.96|tmoore
AUC00611|Dell XPS 13 Laptop (2022 Model)|Electronics|2025-01-29T00:00:00Z|2025-01-30T00:00:00Z|helenjackson|142.16|robertsshawn
AUC00612|Apple Watch Series 8 (Rare)|Electronics|2025-01-31T00:00:00Z|2025-02-03T00:00:00Z|blevinskylie|53.36|wcombs
AUC00613|Nike Air Force 1|Fashion|2025-06-07T00:00:00Z|2025-06-09T00:00:00Z|randall96|86.33|pli
AUC00614|Dyson V11 Vacuum Cleaner (Used)|Home & Garden|2025-05-07T00:00:00Z|2025-05-09T00:00:00Z|vedwards|81.17|craigkatelyn
AUC00615|IKEA LINNMON Desk (Rare)|Home & Garden|2025-07-14T00:00:00Z|2025-07-16T00:00:00Z|pfisher|234.37|pearsonjeffrey
AUC00616|Hot Wheels Mega Garage (Like New)|Toys & Games|2025-04-30T00:00:00Z|2025-05-02T00:00:00Z|lestersarah|89.25|hooversheila
AUC00617|Nintendo Switch (Rare)|Toys & Games|2025-02-02T00:00:00Z|2025-02-03T00:00:00Z|veronicagarcia|74.12|christopherhanson
AUC00618|Dell XPS 13 Laptop|Electronics|2025-06-19T00:00:00Z|2025-06-22T00:00:00Z|nicole13|145.43|lunarobert
AUC00619|Samsung Galaxy S22 (Like New)|Electronics|2025-07-29T00:00:00Z|2025-07-30T00:00:00Z|reedtracy|61.26|geraldbrooks
AUC00620|Apple Watch Series 8 (2022 Model)|Electronics|2025-01-17T00:00:00Z|2025-01-20T00:00:00Z|elizabeth03|151.49|xperez
AUC00621|Michael Jordan Rookie Card (Like New)|Collectibles|2025-03-26T00:00:00Z|2025-03-28T00:00:00Z|sharon50|243.3|hillcheryl
AUC00622|Zara Wool Coat (Like New)|Fashion|2025-05-18T00:00:00Z|2025-05-20T00:00:00Z|uandrews|88.44|anthonyhayley
AUC00623|Atomic Habits (2022 Model)|Books|2025-03-05T00:00:00Z|2025-03-08T00:00:00Z|jessicasmith|169.68|urodriguez
AUC00624|Nike Air Force 1 (2022 Model)|Fashion|2025-07-23T00:00:00Z|2025-07-24T00:00:00Z|anthonysanders|90.3|travisburns
AUC00625|Harry Potter and the Philosopher's Stone (1st Ed.) (Used)|Books|2025-03-21T00:00:00Z|2025-03-24T00:00:00Z|jenkinstim|157.61|ylewis
AUC00626|Weber Spirit II Gas Grill (Used)|Home & Garden|2025-02-21T00:00:00Z|2025-02-23T00:00:00Z|edwardwilson|203.69|warrenbridget
AUC00627|Apple iPhone 13 Pro|Electronics|2025-05-18T00:00:00Z|2025-05-21T00:00:00Z|jessica28|139.45|zturner
AUC00628|Nespresso Vertuo Coffee Machine (Like New)|Home & Garden|2025-01-21T00:00:00Z|2025-01-24T00:00:00Z|ssmith|184.65|blake59
AUC00629|Michael Jordan Rookie Card|Collectibles|2025-02-09T00:00:00Z|2025-02-12T00:00:00Z|wlloyd|123.66|kreynolds
AUC00630|Adidas Ultraboost (Rare)|Fashion|2025-04-12T00:00:00Z|2025-04-15T00:00:00Z|mcdonaldkevin|63.24|rowlandlisa
AUC00631|Dell XPS 13 Laptop (Rare)|Electronics|2025-08-13T00:00:00Z|2025-08-16T00:00:00Z|ramoselizabeth|147.88|kim83
AUC00632|Nike Air Force 1 (Like New)|Fashion|2025-01-30T00:00:00Z|2025-02-02T00:00:00Z|xhall|78.81|matthew75
AUC00633|GoPro Hero 10|Electronics|2025-05-04T00:00:00Z|2025-05-05T00:00:00Z|williamsjohn|196.11|nicholslaura
AUC00634|Adidas Ultraboost (Rare)|Fashion|2025-03-07T00:00:00Z|2025-03-10T00:00:00Z|collinsanthony|273|mary56
AUC00635|Bosch Cordless Drill (Used)|Home & Garden|2025-03-17T00:00:00Z|2025-03-19T00:00:00Z|jacksonlisa|249.59|cponce
AUC00636|LEGO Star Wars Millennium Falcon (Used)|Toys & Games|2025-01-28T00:00:00Z|2025-01-29T00:00:00Z|elizabeth11|161.64|jeremypotter
AUC00637|IKEA LINNMON Desk (Used)|Home & Garden|2025-07-04T00:00:00Z|2025-07-05T00:00:00Z|zacharytaylor|58.75|johnsonadriana
AUC00638|Philips Hue Starter Kit (Like New)|Home & Garden|2025-04-19T00:00:00Z|2025-04-22T00:00:00Z|ryancunningham|208.22|brittanycarson
AUC00639|Apple Watch Series 8 (Like New)|Electronics|2025-05-10T00:00:00Z|2025-05-11T00:00:00Z|brandonsalazar|277.45|renee07
AUC00640|The Great Gatsby (Rare)|Books|2025-08-12T00:00:00Z|2025-08-14T00:00:00Z|scottbrent|279.15|carladouglas
AUC00641|Weber Spirit II Gas Grill (Rare)|Home & Garden|2025-07-31T00:00:00Z|2025-08-02T00:00:00Z|kpugh|126.21|barbaracaldwell
AUC00642|Levi's 501 Jeans|Fashion|2025-08-06T00:00:00Z|2025-08-08T00:00:00Z|housedaniel|173.82|kathrynbyrd
AUC00643|Michael Jordan Rookie Card (Used)|Collectibles|2025-02-03T00:00:00Z|2025-02-04T00:00:00Z|dean26|146.5|jacobrogers
AUC00644|GoPro Hero 10 (2022 Model)|Electronics|2025-03-23T00:00:00Z|2025-03-25T00:00:00Z|jeffrey63|60.97|ihubbard
AUC00645|Apple Watch Series 8 (Used)|Electronics|2025-05-11T00:00:00Z|2025-05-12T00:00:00Z|greerpatricia|203.11|owalker
AUC00646|Nike Air Force 1 (Like New)|Fashion|2025-07-14T00:00:00Z|2025-07-16T00:00:00Z|mckinneyanne|108.18|rojaslauren
AUC00647|Nike Air Force 1 (Rare)|Fashion|2025-06-08T00:00:00Z|2025-06-11T00:00:00Z|jared07|69.38|wallacecurtis
AUC00648|Dell XPS 13 Laptop (2022 Model)|Electronics|2025-04-10T00:00:00Z|2025-04-13T00:00:00Z|michael64|66.27|rosewilliam
AUC00649|Monopoly Classic Edition (Like New)|Toys & Games|2025-07-11T00:00:00Z|2025-07-14T00:00:00Z|todd96|127.18|kerritorres
AUC00650|Uno Card Game (Rare)|Toys & Games|2025-01-26T00:00:00Z|2025-01-29T00:00:00Z|owest|94.61|henryortega
AUC00651|Apple iPhone 13 Pro (Used)|Electronics|2025-04-19T00:00:00Z|2025-04-21T00:00:00Z|mary80|127.13|edwardsjoseph
AUC00652|Zara Wool Coat (Used)|Fashion|2025-06-19T00:00:00Z|2025-06-22T00:00:00Z|billy34|109.4|garciakaylee
AUC00653|GoPro Hero 10 (2022 Model)|Electronics|2025-03-01T00:00:00Z|2025-03-03T00:00:00Z|karl09|126.55|christinalynch
AUC00654|Monopoly Classic Edition (Used)|Toys & Games|2025-01-24T00:00:00Z|2025-01-27T00:00:00Z|lyonsmatthew|112.08|thompsonjeremiah
AUC00655|Apple iPhone 13 Pro|Electronics|2025-02-08T00:00:00Z|2025-02-09T00:00:00Z|ritaschmidt|125.66|carolyn22
AUC00656|LEGO Star Wars Millennium Falcon (2022 Model)|Toys & Games|2025-05-07T00:00:00Z|2025-05-08T00:00:00Z|woodedward|133.12|sandra71
AUC00657|LEGO Star Wars Millennium Falcon (2022 Model)|Toys & Games|2025-07-23T00:00:00Z|2025-07-24T00:00:00Z|gdougherty|127.08|sandrawilliams
AUC00658|Michael Jordan Rookie Card (Used)|Collectibles|2025-06-05T00:00:00Z|2025-06-06T00:00:00Z|lanthony|248.63|robertevans
AUC00659|Samsung Galaxy S22 (Used)|Electronics|2025-05-22T00:00:00Z|2025-05-23T00:00:00Z|brian34|60.6|martinezsarah
AUC00660|Levi's 501 Jeans|Fashion|2025-07-08T00:00:00Z|2025-07-09T00:00:00Z|bthompson|143.61|sierra82
AUC00661|Dyson V11 Vacuum Cleaner|Home & Garden|2025-08-25T00:00:00Z|2025-08-26T00:00:00Z|katherineroberts|118.99|laurapatterson
AUC00662|Sapiens: A Brief History of Humankind (2022 Model)|Books|2025-02-11T00:00:00Z|2025-02-12T00:00:00Z|jenna37|49.46|josephlopez
AUC00663|Zara Wool Coat|Fashion|2025-08-20T00:00:00Z|2025-08-22T00:00:00Z|zclark|90.25|patriciamcdaniel
AUC00664|Sapiens: A Brief History of Humankind (2022 Model)|Books|2025-05-11T00:00:00Z|2025-05-12T00:00:00Z|jenniferelliott|37|rmorris
AUC00665|Antique Pocket Watch (Used)|Collectibles|2025-07-01T00:00:00Z|2025-07-04T00:00:00Z|fmartin|155.07|vhall
AUC00666|Monopoly Classic Edition|Toys & Games|2025-01-15T00:00:00Z|2025-01-16T00:00:00Z|carriehinton|162.91|robert51
AUC00667|Bosch Cordless Drill (2022 Model)|Home & Garden|2025-08-10T00:00:00Z|2025-08-11T00:00:00Z|brownshelly|222.21|thompsoncynthia
AUC00668|Levi's 501 Jeans (Used)|Fashion|2025-02-27T00:00:00Z|2025-03-01T00:00:00Z|elizabeth23|70.42|ujones
AUC00669|Philips Hue Starter Kit (2022 Model)|Home & Garden|2025-06-25T00:00:00Z|2025-06-28T00:00:00Z|egreen|181.03|tracyfoster
AUC00670|Samsung Galaxy S22 (Like New)|Electronics|2025-07-18T00:00:00Z|2025-07-19T00:00:00Z|vroberson|29.88|ksummers
AUC00671|LEGO Star Wars Millennium Falcon (Rare)|Toys & Games|2025-03-03T00:00:00Z|2025-03-06T00:00:00Z|lambmatthew|96.57|jordansarah
AUC00672|Atomic Habits (2022 Model)|Books|2025-06-11T00:00:00Z|2025-06-14T00:00:00Z|johnbennett|87.2|carlyhill
AUC00673|Levi's 501 Jeans (Like New)|Fashion|2025-07-18T00:00:00Z|2025-07-19T00:00:00Z|colson|156.47|tcruz
AUC00674|Nespresso Vertuo Coffee Machine (2022 Model)|Home & Garden|2025-05-22T00:00:00Z|2025-05-24T00:00:00Z|oshaw|177.11|kingcody
AUC00675|Uno Card Game|Toys & Games|2025-08-12T00:00:00Z|2025-08-15T00:00:00Z|alan96|80.8|andersonmark
AUC00676|Sony WH-1000XM4 (2022 Model)|Electronics|2025-05-30T00:00:00Z|2025-06-01T00:00:00Z|michellemullins|262.98|tinaboyle
AUC00677|Funko Pop Marvel Collection (Like New)|Collectibles|2025-01-19T00:00:00Z|2025-01-22T00:00:00Z|gonzalesmatthew|147.45|bjohnson
AUC00678|Nespresso Vertuo Coffee Machine (Like New)|Home & Garden|2025-08-17T00:00:00Z|2025-08-19T00:00:00Z|james91|119.73|anthonypineda
AUC00679|Louis Vuitton Neverfull Bag|Fashion|2025-04-22T00:00:00Z|2025-04-24T00:00:00Z|fischertyler|128.58|joshuachung
AUC00680|GoPro Hero 10|Electronics|2025-01-23T00:00:00Z|2025-01-26T00:00:00Z|qnguyen|126.47|montgomeryluke
AUC00681|Sony WH-1000XM4 (Used)|Electronics|2025-04-15T00:00:00Z|2025-04-17T00:00:00Z|connor71|82.67|bgreer
AUC00682|Harry Potter and the Philosopher's Stone (1st Ed.)|Books|2025-01-17T00:00:00Z|2025-01-19T00:00:00Z|pmcdonald|113.57|ucooper
AUC00683|Adidas Ultraboost (Like New)|Fashion|2025-06-25T00:00:00Z|2025-06-27T00:00:00Z|christophermorgan|100.28|archerlarry
AUC00684|Vintage Concert Poster (Like New)|Collectibles|2025-05-06T00:00:00Z|2025-05-08T00:00:00Z|marc78|48.36|vhoover
AUC00685|GoPro Hero 10|Electronics|2025-01-20T00:00:00Z|2025-01-22T00:00:00Z|robin18|99.36|timothy84
AUC00686|Harry Potter and the Philosopher's Stone (1st Ed.) (2022 Model)|Books|2025-07-18T00:00:00Z|2025-07-21T00:00:00Z|timothy00|109.52|reevesronald
AUC00687|Adidas Ultraboost (Used)|Fashion|2025-01-05T00:00:00Z|2025-01-08T00:00:00Z|laurenanderson|152.91|brendaglenn
AUC00688|Bosch Cordless Drill|Home & Garden|2025-06-05T00:00:00Z|2025-06-07T00:00:00Z|curtisgonzalez|52.15|douglastrujillo
AUC00689|Levi's 501 Jeans|Fashion|2025-07-16T00:00:00Z|2025-07-18T00:00:00Z|mmorris|151|andrew10
AUC00690|The Great Gatsby (Used)|Books|2025-03-06T00:00:00Z|2025-03-07T00:00:00Z|charlesjefferson|54.92|kimberly84
AUC00691|GoPro Hero 10 (2022 Model)|Electronics|2025-06-15T00:00:00Z|2025-06-17T00:00:00Z|felicia01|145.65|smithlisa
AUC00692|GoPro Hero 10 (2022 Model)|Electronics|2025-01-19T00:00:00Z|2025-01-20T00:00:00Z|robertsdeanna|97.75|isaac00
AUC00693|Sapiens: A Brief History of Humankind (Like New)|Books|2025-06-01T00:00:00Z|2025-06-02T00:00:00Z|martineztracy|152.32|maynardcassie
AUC00694|Dyson V11 Vacuum Cleaner (Like New)|Home & Garden|2025-05-12T00:00:00Z|2025-05-15T00:00:00Z|qcoffey|69.65|garciagregory
AUC00695|Uno Card Game (Like New)|Toys & Games|2025-02-15T00:00:00Z|2025-02-18T00:00:00Z|john82|76.44|jenniferwalker
AUC00696|Atomic Habits (Like New)|Books|2025-07-12T00:00:00Z|2025-07-15T00:00:00Z|elizabethwilliams|151.83|karenjohnson
AUC00697|Apple iPhone 13 Pro (Like New)|Electronics|2025-01-05T00:00:00Z|2025-01-08T00:00:00Z|shawnwalker|156.29|brian86
AUC00698|Weber Spirit II Gas Grill (Like New)|Home & Garden|2025-07-27T00:00:00Z|2025-07-30T00:00:00Z|kaylajohnson|80.74|epennington
AUC00699|Dell XPS 13 Laptop (Rare)|Electronics|2025-02-06T00:00:00Z|2025-02-09T00:00:00Z|vcole|55.61|ronald44
AUC00700|Louis Vuitton Neverfull Bag (Like New)|Fashion|2025-08-17T00:00:00Z|2025-08-18T00:00:00Z|bgomez|137.18|fstewart
AUC00701|GoPro Hero 10 (Like New)|Electronics|2025-05-20T00:00:00Z|2025-05-22T00:00:00Z|pclark|14.13|qfranklin
AUC00702|Adidas Ultraboost|Fashion|2025-06-30T00:00:00Z|2025-07-02T00:00:00Z|edward38|63.17|nancywalter
AUC00703|IKEA LINNMON Desk|Home & Garden|2025-06-27T00:00:00Z|2025-06-29T00:00:00Z|sarawatson|142.67|scott26
AUC00704|Atomic Habits (2022 Model)|Books|2025-06-01T00:00:00Z|2025-06-03T00:00:00Z|christian27|214.15|muellerbrenda
AUC00705|Atomic Habits (Rare)|Books|2025-04-08T00:00:00Z|2025-04-11T00:00:00Z|davisbrenda|58.62|darlenehatfield
AUC00706|Casio G-Shock Watch|Fashion|2025-05-07T00:00:00Z|2025-05-09T00:00:00Z|hickmandaniel|123.26|michael20
AUC00707|Philips Hue Starter Kit (Like New)|Home & Garden|2025-01-06T00:00:00Z|2025-01-09T00:00:00Z|ulong|273.83|aleccarter
AUC00708|Apple Watch Series 8 (Used)|Electronics|2025-01-23T00:00:00Z|2025-01-26T00:00:00Z|brittanyjordan|128.31|charlesthompson
AUC00709|Nespresso Vertuo Coffee Machine (Like New)|Home & Garden|2025-08-26T00:00:00Z|2025-08-29T00:00:00Z|krobinson|226.61|waynevelasquez
AUC00710|Hot Wheels Mega Garage (Like New)|Toys & Games|2025-04-12T00:00:00Z|2025-04-14T00:00:00Z|zsantos|61.19|dustin94
AUC00711|Adidas Ultraboost (Used)|Fashion|2025-02-27T00:00:00Z|2025-03-02T00:00:00Z|ifletcher|145.97|julie88
AUC00712|The Great Gatsby|Books|2025-07-17T00:00:00Z|2025-07-20T00:00:00Z|jeffery18|194.2|saraflowers
AUC00713|LEGO Star Wars Millennium Falcon|Toys & Games|2025-08-06T00:00:00Z|2025-08-08T00:00:00Z|jason35|107.89|apriljennings
AUC00714|Harry Potter and the Philosopher's Stone (1st Ed.) (2022 Model)|Books|2025-01-13T00:00:00Z|2025-01-15T00:00:00Z|david51|34.04|pcobb
AUC00715|Zara Wool Coat (Rare)|Fashion|2025-05-22T00:00:00Z|2025-05-23T00:00:00Z|tylererickson|171.71|edwardschristopher
AUC00716|Zara Wool Coat (Like New)|Fashion|2025-07-13T00:00:00Z|2025-07-16T00:00:00Z|howardjoseph|163.49|chapmanlinda
AUC00717|Dyson V11 Vacuum Cleaner|Home & Garden|2025-03-04T00:00:00Z|2025-03-07T00:00:00Z|xbyrd|215.44|jamienichols
AUC00718|Atomic Habits (Rare)|Books|2025-01-17T00:00:00Z|2025-01-19T00:00:00Z|heatherreeves|79.95|parksrachel
AUC00719|Apple iPhone 13 Pro (2022 Model)|Electronics|2025-06-09T00:00:00Z|2025-06-10T00:00:00Z|nathanwilson|61.06|jessica69
AUC00720|Apple iPhone 13 Pro (Like New)|Electronics|2025-08-22T00:00:00Z|2025-08-24T00:00:00Z|jay20|126.39|tammy94
AUC00721|GoPro Hero 10|Electronics|2025-05-16T00:00:00Z|2025-05-18T00:00:00Z|karenbanks|97.12|hcarlson
AUC00722|Nespresso Vertuo Coffee Machine (Used)|Home & Garden|2025-02-07T00:00:00Z|2025-02-10T00:00:00Z|danielbryan|119.86|braundavid
AUC00723|The Great Gatsby (2022 Model)|Books|2025-02-14T00:00:00Z|2025-02-15T00:00:00Z|peggy70|277.1|hannahbranch
AUC00724|Nike Air Force 1 (Rare)|Fashion|2025-06-16T00:00:00Z|2025-06-17T00:00:00Z|bhudson|161.47|tiffanyharris
AUC00725|Adidas Ultraboost (Like New)|Fashion|2025-03-20T00:00:00Z|2025-03-21T00:00:00Z|williamjenkins|104.38|youngjuan
AUC00726|Antique Pocket Watch (Used)|Collectibles|2025-05-21T00:00:00Z|2025-05-24T00:00:00Z|victoriacoffey|74.52|ujohnson
AUC00727|Dyson V11 Vacuum Cleaner (2022 Model)|Home & Garden|2025-03-30T00:00:00Z|2025-04-01T00:00:00Z|urobinson|132.29|jeffery20
AUC00728|Sapiens: A Brief History of Humankind|Books|2025-06-17T00:00:00Z|2025-06-18T00:00:00Z|carlaandersen|15.36|alvareztheresa
AUC00729|Sapiens: A Brief History of Humankind (Rare)|Books|2025-08-01T00:00:00Z|2025-08-04T00:00:00Z|hannadaniel|94.81|lynnmark
AUC00730|1980s Comic Book Set (Rare)|Collectibles|2025-07-20T00:00:00Z|2025-07-22T00:00:00Z|pmanning|122.3|joshua53
AUC00731|Sapiens: A Brief History of Humankind (2022 Model)|Books|2025-06-12T00:00:00Z|2025-06-14T00:00:00Z|christopherpacheco|68.68|cruzbrian
AUC00732|Harry Potter and the Philosopher's Stone (1st Ed.) (Used)|Books|2025-07-24T00:00:00Z|2025-07-26T00:00:00Z|brandon69|315.24|kimberly43
AUC00733|GoPro Hero 10 (Used)|Electronics|2025-08-12T00:00:00Z|2025-08-15T00:00:00Z|kathleen42|141.18|qedwards
AUC00734|Funko Pop Marvel Collection|Collectibles|2025-08-19T00:00:00Z|2025-08-20T00:00:00Z|alex78|58.66|timothy03
AUC00735|Weber Spirit II Gas Grill (2022 Model)|Home & Garden|2025-02-03T00:00:00Z|2025-02-06T00:00:00Z|jameslopez|99.71|kcombs
AUC00736|Barbie Dreamhouse|Toys & Games|2025-04-05T00:00:00Z|2025-04-06T00:00:00Z|helencastillo|107.09|christopher65
AUC00737|Nike Air Force 1 (Used)|Fashion|2025-08-28T00:00:00Z|2025-08-30T00:00:00Z|krussell|202.06|mark64
AUC00738|Monopoly Classic Edition|Toys & Games|2025-05-31T00:00:00Z|2025-06-02T00:00:00Z|rjames|110.81|andrearobinson
AUC00739|Sony WH-1000XM4 (Rare)|Electronics|2025-08-12T00:00:00Z|2025-08-15T00:00:00Z|kristinawilson|68.55|adaniels
AUC00740|Levi's 501 Jeans (Rare)|Fashion|2025-06-30T00:00:00Z|2025-07-03T00:00:00Z|lopezpaul|42.13|parsonsbeverly
AUC00741|Barbie Dreamhouse|Toys & Games|2025-07-05T00:00:00Z|2025-07-08T00:00:00Z|matthewlambert|131.01|justinsullivan
AUC00742|GoPro Hero 10 (Like New)|Electronics|2025-01-07T00:00:00Z|2025-01-09T00:00:00Z|diane26|120.99|dacosta
AUC00743|GoPro Hero 10|Electronics|2025-02-19T00:00:00Z|2025-02-20T00:00:00Z|brian26|63.71|brianna28
AUC00744|Samsung Galaxy S22 (Like New)|Electronics|2025-07-09T00:00:00Z|2025-07-10T00:00:00Z|matthew58|154.53|robertsloretta
AUC00745|Bosch Cordless Drill (Rare)|Home & Garden|2025-07-12T00:00:00Z|2025-07-13T00:00:00Z|ajones|100.94|richardhicks
AUC00746|Uno Card Game (Like New)|Toys & Games|2025-02-25T00:00:00Z|2025-02-26T00:00:00Z|pachecokelly|199.45|ujackson
AUC00747|Nespresso Vertuo Coffee Machine (Like New)|Home & Garden|2025-03-31T00:00:00Z|2025-04-02T00:00:00Z|janderson|215.24|barrettkristin
