item_id|bidder_id|bid_amount|bid_time
AUC00875|hernandezstephanie|86.93|2025-03-01T00:00:00Z
AUC00875|wagnerjohn|109.03|2025-03-01T00:00:00Z
AUC00875|travis75|107.53|2025-03-01T00:00:00Z
AUC00875|torrestracy|75.96|2025-03-01T00:00:00Z
AUC00875|robertsnyder|69.77|2025-03-01T00:00:00Z
AUC00876|rachel13|65.02|2025-08-13T00:00:00Z
AUC00876|sue73|70.33|2025-08-13T00:00:00Z
AUC00876|twhitehead|81.92|2025-08-13T00:00:00Z
AUC00876|darleneevans|86.66|2025-08-13T00:00:00Z
AUC00876|sandersbrian|102.72|2025-08-13T00:00:00Z
AUC00876|williamsmegan|108.23|2025-08-13T00:00:00Z
AUC00876|joel59|77.09|2025-08-13T00:00:00Z
AUC00876|mtaylor|77.04|2025-08-13T00:00:00Z
AUC00876|mary07|128.79|2025-08-13T00:00:00Z
AUC00876|markmalone|114.82|2025-08-13T00:00:00Z
AUC00876|cgarcia|110.12|2025-08-14T00:00:00Z
AUC00876|tammyromero|165.04|2025-08-14T00:00:00Z
AUC00876|jasoncaldwell|99.77|2025-08-14T00:00:00Z
AUC00876|michaelhuber|154.87|2025-08-14T00:00:00Z
AUC00876|everettsharon|151.52|2025-08-14T00:00:00Z
AUC00877|potterdanny|27.89|2025-04-13T00:00:00Z
AUC00877|dana97|37.54|2025-04-13T00:00:00Z
AUC00877|vaughanvalerie|38.4|2025-04-13T00:00:00Z
AUC00877|portervernon|32.4|2025-04-13T00:00:00Z
AUC00877|melaniebutler|44.27|2025-04-13T00:00:00Z
AUC00877|sonyaburke|76.71|2025-04-13T00:00:00Z
AUC00877|bryan64|61.35|2025-04-13T00:00:00Z
AUC00877|robert71|85.33|2025-04-13T00:00:00Z
AUC00878|davidmata|86.93|2025-07-19T00:00:00Z
AUC00878|dodsonsabrina|89.6|2025-07-19T00:00:00Z
AUC00878|briannaaguirre|94.46|2025-07-19T00:00:00Z
AUC00878|bobby21|98.92|2025-07-20T00:00:00Z
AUC00878|ijones|126.85|2025-07-20T00:00:00Z
AUC00878|pfernandez|120.92|2025-07-20T00:00:00Z
AUC00878|dponce|144.48|2025-07-20T00:00:00Z
AUC00878|heather57|130.42|2025-07-20T00:00:00Z
AUC00878|theresa26|135.7|2025-07-20T00:00:00Z
AUC00878|jeremiahmcdaniel|98.12|2025-07-20T00:00:00Z
AUC00878|shahmichelle|185.5|2025-07-20T00:00:00Z
AUC00878|angela64|130.99|2025-07-20T00:00:00Z
AUC00878|iking|194.43|2025-07-20T00:00:00Z
AUC00878|bryantmichael|112.8|2025-07-20T00:00:00Z
AUC00878|jasonrandolph|176.18|2025-07-20T00:00:00Z
AUC00878|iyoung|209.15|2025-07-20T00:00:00Z
AUC00879|colson|72.85|2025-06-23T00:00:00Z
AUC00879|kperez|78.85|2025-06-23T00:00:00Z
AUC00879|frank02|84.73|2025-06-23T00:00:00Z
AUC00879|david53|92.57|2025-06-23T00:00:00Z
AUC00879|jlee|80.78|2025-06-23T00:00:00Z
AUC00879|ilopez|86.02|2025-06-23T00:00:00Z
AUC00879|ohess|85.22|2025-06-24T00:00:00Z
AUC00879|sparksfrank|93.98|2025-06-24T00:00:00Z
AUC00879|pjohnson|84.61|2025-06-24T00:00:00Z
AUC00879|smithryan|117.34|2025-06-24T00:00:00Z
AUC00879|stephen06|119.52|2025-06-24T00:00:00Z
AUC00879|williamsanthony|128.44|2025-06-24T00:00:00Z
AUC00879|fjordan|129.44|2025-06-24T00:00:00Z
AUC00879|hannah68|159.36|2025-06-24T00:00:00Z
AUC00879|lancebrown|159.1|2025-06-24T00:00:00Z
AUC00879|ramirezkristin|104.48|2025-06-24T00:00:00Z
AUC00879|ufields|108.31|2025-06-24T00:00:00Z
AUC00879|goodwinjason|165.94|2025-06-24T00:00:00Z
AUC00879|zflores|227.14|2025-06-24T00:00:00Z
AUC00880|cheryl03|68.87|2025-02-20T00:00:00Z
AUC00880|wjohnson|76.91|2025-02-20T00:00:00Z
AUC00880|pam78|71.12|2025-02-20T00:00:00Z
AUC00880|ramirezcameron|95.95|2025-02-20T00:00:00Z
AUC00880|phillipvargas|105.28|2025-02-20T00:00:00Z
AUC00880|xbrooks|91.09|2025-02-21T00:00:00Z
AUC00880|gomezjohnathan|123.56|2025-02-21T00:00:00Z
AUC00880|ireilly|89.95|2025-02-21T00:00:00Z
AUC00880|johnsonjordan|137.58|2025-02-21T00:00:00Z
AUC00880|lhall|156.55|2025-02-21T00:00:00Z
AUC00880|deborah02|89.84|2025-02-21T00:00:00Z
AUC00880|zallen|94.33|2025-02-21T00:00:00Z
AUC00880|hfranco|81.16|2025-02-21T00:00:00Z
AUC00880|simsbrian|110.66|2025-02-21T00:00:00Z
AUC00880|richardwilliams|138.24|2025-02-21T00:00:00Z
AUC00880|donna06|122.96|2025-02-21T00:00:00Z
AUC00880|hughesjoshua|197.98|2025-02-21T00:00:00Z
AUC00881|cburgess|63.02|2025-06-01T00:00:00Z
AUC00881|tinarice|69.11|2025-06-01T00:00:00Z
AUC00881|lisa32|70.35|2025-06-01T00:00:00Z
AUC00881|michaelpadilla|76.09|2025-06-01T00:00:00Z
AUC00881|richardmorton|98.32|2025-06-02T00:00:00Z
AUC00881|christina55|108.85|2025-06-02T00:00:00Z
AUC00881|nguyentrevor|118.52|2025-06-02T00:00:00Z
AUC00881|zcarlson|70.84|2025-06-02T00:00:00Z
AUC00881|uandrews|92.99|2025-06-02T00:00:00Z
AUC00881|belljohn|108.14|2025-06-02T00:00:00Z
AUC00881|lisa64|134.13|2025-06-02T00:00:00Z
AUC00881|anna25|156.46|2025-06-02T00:00:00Z
AUC00881|erinhammond|168|2025-06-02T00:00:00Z
AUC00881|scottmurphy|148.16|2025-06-02T00:00:00Z
AUC00881|maciasscott|190.66|2025-06-02T00:00:00Z
AUC00881|heidiestrada|84.43|2025-06-02T00:00:00Z
AUC00881|abigailyoung|201.11|2025-06-02T00:00:00Z
AUC00881|james43|142.11|2025-06-02T00:00:00Z
AUC00881|josephnash|191.35|2025-06-02T00:00:00Z
AUC00881|jdelgado|199.73|2025-06-02T00:00:00Z
AUC00881|vfarmer|144.7|2025-06-02T00:00:00Z
AUC00881|darlene89|239.67|2025-06-02T00:00:00Z
AUC00881|jill09|267.85|2025-06-02T00:00:00Z
AUC00881|josephcox|102.5|2025-06-02T00:00:00Z
AUC00882|bethanyblake|21.09|2025-08-14T00:00:00Z
AUC00882|scottpark|29.95|2025-08-14T00:00:00Z
AUC00882|tnorman|40.69|2025-08-14T00:00:00Z
AUC00882|monica17|38.86|2025-08-15T00:00:00Z
AUC00882|daniel19|55.45|2025-08-15T00:00:00Z
AUC00883|lindapatterson|68.08|2025-04-18T00:00:00Z
AUC00883|melanie89|71.28|2025-04-18T00:00:00Z
AUC00883|amybrown|83.5|2025-04-18T00:00:00Z
AUC00883|josephjohnson|95.26|2025-04-18T00:00:00Z
AUC00883|william62|97.82|2025-04-18T00:00:00Z
AUC00883|lisa38|109.83|2025-04-18T00:00:00Z
AUC00883|chloe11|101.84|2025-04-18T00:00:00Z
AUC00883|vwilkins|77.84|2025-04-18T00:00:00Z
AUC00883|iharrison|119.09|2025-04-19T00:00:00Z
AUC00883|carlos01|148.45|2025-04-19T00:00:00Z
AUC00883|longerin|124.04|2025-04-19T00:00:00Z
AUC00883|jamesgonzalez|167.83|2025-04-19T00:00:00Z
AUC00883|robin75|103.48|2025-04-19T00:00:00Z
AUC00883|dwaynerivera|153.3|2025-04-19T00:00:00Z
AUC00884|alyssanguyen|17.06|2025-02-24T00:00:00Z
AUC00884|garrett19|20.27|2025-02-24T00:00:00Z
AUC00884|hharvey|19.48|2025-02-24T00:00:00Z
AUC00884|allison67|28.18|2025-02-24T00:00:00Z
AUC00884|cookegina|43.78|2025-02-24T00:00:00Z
AUC00884|ashleereyes|23.53|2025-02-24T00:00:00Z
AUC00884|mossbrittany|24.07|2025-02-24T00:00:00Z
AUC00884|joshua67|26.08|2025-02-24T00:00:00Z
AUC00884|wbutler|80.68|2025-02-24T00:00:00Z
AUC00884|emily47|86.42|2025-02-25T00:00:00Z
AUC00884|castrojulie|40.06|2025-02-25T00:00:00Z
AUC00884|maciastiffany|73.37|2025-02-25T00:00:00Z
AUC00884|ksmith|83.92|2025-02-25T00:00:00Z
AUC00884|cparker|109.04|2025-02-25T00:00:00Z
AUC00885|iwilliams|37.09|2025-06-12T00:00:00Z
AUC00885|yaustin|39.72|2025-06-12T00:00:00Z
AUC00885|robbinsrussell|48.3|2025-06-12T00:00:00Z
AUC00885|alvaradogeorge|49.65|2025-06-12T00:00:00Z
AUC00885|dunncathy|76.76|2025-06-12T00:00:00Z
AUC00885|johnwilliams|54.88|2025-06-12T00:00:00Z
AUC00885|carol21|81.79|2025-06-12T00:00:00Z
AUC00885|mitchellsamantha|98.22|2025-06-12T00:00:00Z
AUC00885|jennifer92|100.93|2025-06-12T00:00:00Z
AUC00885|kingmelanie|112.07|2025-06-12T00:00:00Z
AUC00885|crichardson|65.45|2025-06-12T00:00:00Z
AUC00885|katherine95|56.87|2025-06-13T00:00:00Z
AUC00886|jeffrey20|46.4|2025-04-09T00:00:00Z
AUC00886|latasha11|49.37|2025-04-09T00:00:00Z
AUC00887|fullerrobin|58.18|2025-07-04T00:00:00Z
AUC00887|mary33|60.37|2025-07-04T00:00:00Z
AUC00887|guerreromarcus|64.73|2025-07-04T00:00:00Z
AUC00887|randy61|74.84|2025-07-05T00:00:00Z
AUC00887|chad05|81.91|2025-07-05T00:00:00Z
AUC00887|melissa21|82.2|2025-07-05T00:00:00Z
AUC00887|eestrada|69.6|2025-07-05T00:00:00Z
AUC00887|rachelmathis|98.49|2025-07-05T00:00:00Z
AUC00887|hodgescraig|108.53|2025-07-05T00:00:00Z
AUC00888|allisonalexander|95.56|2025-03-01T00:00:00Z
AUC00888|desireekline|99.13|2025-03-01T00:00:00Z
AUC00888|perrymiles|105.78|2025-03-01T00:00:00Z
AUC00888|bradley39|123.64|2025-03-01T00:00:00Z
AUC00888|sharonsmith|105.4|2025-03-02T00:00:00Z
AUC00888|warnermary|121.65|2025-03-02T00:00:00Z
AUC00888|steven83|111.04|2025-03-02T00:00:00Z
AUC00889|jlarsen|59.5|2025-04-30T00:00:00Z
AUC00889|sullivanjonathan|61.75|2025-04-30T00:00:00Z
AUC00889|randall87|62.68|2025-04-30T00:00:00Z
AUC00889|jordandouglas|73.5|2025-04-30T00:00:00Z
AUC00889|trevor73|86.9|2025-04-30T00:00:00Z
AUC00889|paulgraham|105.9|2025-04-30T00:00:00Z
AUC00889|gregory49|97.5|2025-05-01T00:00:00Z
AUC00889|mary05|87.55|2025-05-01T00:00:00Z
AUC00889|fhendricks|78.9|2025-05-01T00:00:00Z
AUC00889|sergio34|142.54|2025-05-01T00:00:00Z
AUC00889|heatheravery|105.36|2025-05-01T00:00:00Z
AUC00889|qsullivan|92.89|2025-05-01T00:00:00Z
AUC00889|nnelson|104.44|2025-05-01T00:00:00Z
AUC00890|debracolon|95.28|2025-06-19T00:00:00Z
AUC00890|jeremysmall|98.52|2025-06-19T00:00:00Z
AUC00890|christopheralvarez|109.08|2025-06-19T00:00:00Z
AUC00890|nicholsonkaitlyn|105.23|2025-06-19T00:00:00Z
AUC00890|nicholas37|116.56|2025-06-19T00:00:00Z
AUC00890|perezbenjamin|139.62|2025-06-19T00:00:00Z
AUC00890|bhansen|120.23|2025-06-20T00:00:00Z
AUC00890|walterwalters|156.69|2025-06-20T00:00:00Z
AUC00890|georgemorales|167.04|2025-06-20T00:00:00Z
AUC00890|brian08|144.41|2025-06-20T00:00:00Z
AUC00890|omcgee|133.53|2025-06-20T00:00:00Z
AUC00890|kimberlylowery|112.89|2025-06-20T00:00:00Z
AUC00890|patrick59|212.02|2025-06-20T00:00:00Z
AUC00891|williamwade|19.85|2025-07-03T00:00:00Z
AUC00891|branditanner|29.28|2025-07-03T00:00:00Z
AUC00891|wanda83|22.33|2025-07-03T00:00:00Z
AUC00891|patriciamann|23.11|2025-07-03T00:00:00Z
AUC00891|ambergregory|54.53|2025-07-04T00:00:00Z
AUC00892|nmitchell|73.43|2025-02-11T00:00:00Z
AUC00892|hramsey|77.57|2025-02-11T00:00:00Z
AUC00892|sarahbeard|86.01|2025-02-11T00:00:00Z
AUC00892|youngshannon|84.03|2025-02-11T00:00:00Z
AUC00892|xkerr|94.45|2025-02-11T00:00:00Z
AUC00892|veronicameyer|116.12|2025-02-11T00:00:00Z
AUC00892|jeanbrown|113.21|2025-02-12T00:00:00Z
AUC00892|martinnewman|115.74|2025-02-12T00:00:00Z
AUC00892|jon29|87.96|2025-02-12T00:00:00Z
AUC00892|makaylaglass|136.73|2025-02-12T00:00:00Z
AUC00892|travis47|129.54|2025-02-12T00:00:00Z
AUC00893|careyrobert|31.27|2025-01-17T00:00:00Z
AUC00893|janice58|37.14|2025-01-17T00:00:00Z
AUC00893|alan53|45.35|2025-01-18T00:00:00Z
AUC00893|jvalenzuela|57.82|2025-01-18T00:00:00Z
AUC00894|yutiffany|90.01|2025-07-21T00:00:00Z
AUC00894|melendezpeter|92.03|2025-07-21T00:00:00Z
AUC00895|william30|98.68|2025-02-16T00:00:00Z
AUC00895|twaller|100.19|2025-02-16T00:00:00Z
AUC00895|alexisnelson|114|2025-02-16T00:00:00Z
AUC00895|nathaniel02|107.08|2025-02-16T00:00:00Z
AUC00895|amypage|129.68|2025-02-16T00:00:00Z
AUC00895|cconley|139.67|2025-02-16T00:00:00Z
AUC00895|wayne17|142.57|2025-02-16T00:00:00Z
AUC00895|clynch|166.95|2025-02-16T00:00:00Z
AUC00895|monicabates|112.03|2025-02-16T00:00:00Z
AUC00895|newtonstephanie|127.45|2025-02-16T00:00:00Z
AUC00895|matthew06|162.99|2025-02-16T00:00:00Z
AUC00895|anthony96|179.94|2025-02-17T00:00:00Z
AUC00895|brianstewart|170.66|2025-02-17T00:00:00Z
AUC00895|paulmartinez|164.74|2025-02-17T00:00:00Z
AUC00895|jjennings|168.51|2025-02-17T00:00:00Z
AUC00895|mcdonaldjason|186.02|2025-02-17T00:00:00Z
AUC00895|bandrews|255.66|2025-02-17T00:00:00Z
AUC00895|underwoodjoseph|255.62|2025-02-17T00:00:00Z
AUC00895|jpatton|189.13|2025-02-17T00:00:00Z
AUC00895|garciakyle|155.08|2025-02-17T00:00:00Z
AUC00896|christina98|94.29|2025-06-22T00:00:00Z
AUC00896|usutton|97.2|2025-06-22T00:00:00Z
AUC00896|holly80|107.16|2025-06-22T00:00:00Z
AUC00896|williamsalfred|111.89|2025-06-22T00:00:00Z
AUC00896|derrickthomas|103.18|2025-06-22T00:00:00Z
AUC00896|adillon|111.98|2025-06-22T00:00:00Z
AUC00896|andrew87|105.4|2025-06-22T00:00:00Z
AUC00896|philipnicholson|135.54|2025-06-22T00:00:00Z
AUC00896|devin29|103.05|2025-06-22T00:00:00Z
AUC00896|schroedermarie|179.42|2025-06-23T00:00:00Z
AUC00896|aparker|150.46|2025-06-23T00:00:00Z
AUC00896|uhoffman|179.18|2025-06-23T00:00:00Z
AUC00896|castillojessica|212.81|2025-06-23T00:00:00Z
AUC00897|parkerbrandon|34.34|2025-03-26T00:00:00Z
AUC00897|jonathancraig|44.02|2025-03-26T00:00:00Z
AUC00897|daviskristy|48.57|2025-03-26T00:00:00Z
AUC00897|connor24|44.15|2025-03-26T00:00:00Z
AUC00897|christopherreid|68.55|2025-03-26T00:00:00Z
AUC00897|shannontodd|75.96|2025-03-26T00:00:00Z
AUC00897|thomasjames|78.88|2025-03-26T00:00:00Z
AUC00897|bailey92|41.94|2025-03-26T00:00:00Z
AUC00897|douglas30|100.1|2025-03-26T00:00:00Z
AUC00897|zsmith|97.28|2025-03-26T00:00:00Z
AUC00897|wsmith|71.05|2025-03-26T00:00:00Z
AUC00897|jacqueline64|98.18|2025-03-26T00:00:00Z
AUC00897|xthornton|108.89|2025-03-26T00:00:00Z
AUC00897|shannon41|47.88|2025-03-26T00:00:00Z
AUC00897|vbailey|56.42|2025-03-26T00:00:00Z
AUC00897|matthew02|145.43|2025-03-26T00:00:00Z
AUC00897|tammycruz|102.68|2025-03-26T00:00:00Z
AUC00897|rachel18|201.72|2025-03-27T00:00:00Z
AUC00897|marie70|99.97|2025-03-27T00:00:00Z
AUC00897|ojohnson|146.31|2025-03-27T00:00:00Z
AUC00897|kristina35|63.15|2025-03-27T00:00:00Z
AUC00897|richard87|96.04|2025-03-27T00:00:00Z
AUC00897|alexandra42|233.21|2025-03-27T00:00:00Z
AUC00897|franklindana|65.14|2025-03-27T00:00:00Z
AUC00897|haynesbryan|233.16|2025-03-27T00:00:00Z
AUC00898|lisa94|79.32|2025-07-22T00:00:00Z
AUC00898|garzajessica|85.91|2025-07-22T00:00:00Z
AUC00898|smithjesus|83.59|2025-07-22T00:00:00Z
AUC00898|andrewcruz|99.86|2025-07-22T00:00:00Z
AUC00898|oherrera|103.63|2025-07-22T00:00:00Z
AUC00898|angelalvarado|106.35|2025-07-22T00:00:00Z
AUC00898|alisonschwartz|108.37|2025-07-23T00:00:00Z
AUC00898|griffinbrenda|111.64|2025-07-23T00:00:00Z
AUC00898|kristinpena|125.05|2025-07-23T00:00:00Z
AUC00898|brianmanning|150.89|2025-07-23T00:00:00Z
AUC00898|hunteralexandra|113.81|2025-07-23T00:00:00Z
AUC00898|jacobhunt|135.88|2025-07-23T00:00:00Z
AUC00899|hhudson|87.49|2025-03-13T00:00:00Z
AUC00899|ramirezrobert|92.61|2025-03-13T00:00:00Z
AUC00899|jamespark|101.78|2025-03-14T00:00:00Z
AUC00899|reynoldsraymond|106.53|2025-03-14T00:00:00Z
AUC00900|oschmidt|51.35|2025-07-24T00:00:00Z
AUC00900|leesloan|53.19|2025-07-24T00:00:00Z
AUC00900|tammy55|54.21|2025-07-24T00:00:00Z
AUC00900|diazjessica|65.36|2025-07-24T00:00:00Z
AUC00900|thowell|56.76|2025-07-24T00:00:00Z
AUC00900|kathrynfields|72.39|2025-07-24T00:00:00Z
AUC00900|rodriguezaudrey|106.39|2025-07-24T00:00:00Z
AUC00900|bward|76.73|2025-07-25T00:00:00Z
AUC00901|jwatson|66.53|2025-05-10T00:00:00Z
AUC00901|amy50|72.58|2025-05-10T00:00:00Z
AUC00901|tshaw|77.07|2025-05-10T00:00:00Z
AUC00901|meredithmorrison|92.27|2025-05-10T00:00:00Z
AUC00901|hannahrichard|94.41|2025-05-10T00:00:00Z
AUC00901|danielle84|81.24|2025-05-10T00:00:00Z
AUC00901|matthewfletcher|74.1|2025-05-10T00:00:00Z
AUC00901|cynthia52|94.45|2025-05-10T00:00:00Z
AUC00901|longjohn|122.98|2025-05-10T00:00:00Z
AUC00901|christopherharris|141.99|2025-05-10T00:00:00Z
AUC00901|espinozaamanda|100.41|2025-05-10T00:00:00Z
AUC00901|keithandrew|123.37|2025-05-10T00:00:00Z
AUC00901|jennifer86|174.51|2025-05-10T00:00:00Z
AUC00901|belltimothy|135.53|2025-05-10T00:00:00Z
AUC00901|shelly21|123.56|2025-05-10T00:00:00Z
AUC00901|moralesdaniel|132.54|2025-05-10T00:00:00Z
AUC00901|johnsonnatalie|184.97|2025-05-10T00:00:00Z
AUC00901|cacosta|115.72|2025-05-11T00:00:00Z
AUC00901|travishenry|208.33|2025-05-11T00:00:00Z
AUC00901|aglover|125.29|2025-05-11T00:00:00Z
AUC00901|rachel12|142.81|2025-05-11T00:00:00Z
AUC00902|santosangela|39.49|2025-01-29T00:00:00Z
AUC00902|omurray|40.75|2025-01-29T00:00:00Z
AUC00902|brian40|59.24|2025-01-29T00:00:00Z
AUC00902|atkinsnicholas|66.4|2025-01-29T00:00:00Z
AUC00902|tonyklein|62.53|2025-01-29T00:00:00Z
AUC00902|andrew29|57.91|2025-01-29T00:00:00Z
AUC00902|qsmith|77.29|2025-01-29T00:00:00Z
AUC00902|sandradavis|105.8|2025-01-29T00:00:00Z
AUC00902|wolfemaria|113.49|2025-01-29T00:00:00Z
AUC00902|christopher60|70.45|2025-01-29T00:00:00Z
AUC00902|karenlee|108.72|2025-01-29T00:00:00Z
AUC00902|christopherward|62.72|2025-01-29T00:00:00Z
AUC00902|joseph68|79.65|2025-01-29T00:00:00Z
AUC00902|bholmes|117.35|2025-01-30T00:00:00Z
AUC00902|bradfordvalerie|77.56|2025-01-30T00:00:00Z
AUC00903|erinparker|13.5|2025-05-23T00:00:00Z
AUC00903|elizabeth84|21.98|2025-05-23T00:00:00Z
AUC00903|teresatravis|18.83|2025-05-23T00:00:00Z
AUC00903|kelseymiller|31.76|2025-05-23T00:00:00Z
AUC00903|edwin35|37.5|2025-05-23T00:00:00Z
AUC00903|joshuamedina|54.7|2025-05-23T00:00:00Z
AUC00903|megan38|29.14|2025-05-23T00:00:00Z
AUC00903|qtorres|20.65|2025-05-23T00:00:00Z
AUC00904|knightnicholas|14.13|2025-02-13T00:00:00Z
AUC00904|nicholas39|22.26|2025-02-13T00:00:00Z
AUC00904|barberjohn|24.8|2025-02-13T00:00:00Z
AUC00904|bradley88|25.61|2025-02-14T00:00:00Z
AUC00904|regina93|31.33|2025-02-14T00:00:00Z
AUC00904|paynevalerie|40.55|2025-02-14T00:00:00Z
AUC00905|kristinsmith|34|2025-05-31T00:00:00Z
AUC00905|melanie48|35.98|2025-06-01T00:00:00Z
AUC00905|valentinematthew|50.44|2025-06-01T00:00:00Z
AUC00905|salinasbrittany|54.14|2025-06-01T00:00:00Z
AUC00905|jessica59|47.99|2025-06-01T00:00:00Z
AUC00905|nmoore|71.88|2025-06-01T00:00:00Z
AUC00905|margaret24|74.41|2025-06-01T00:00:00Z
AUC00905|qgarcia|86.63|2025-06-01T00:00:00Z
AUC00905|jorge34|91|2025-06-01T00:00:00Z
AUC00905|corey91|102.03|2025-06-01T00:00:00Z
AUC00905|antonioevans|79.16|2025-06-01T00:00:00Z
AUC00905|speterson|109.19|2025-06-01T00:00:00Z
AUC00905|bjones|120.97|2025-06-01T00:00:00Z
AUC00905|barnetterika|102.19|2025-06-01T00:00:00Z
AUC00905|meadowscourtney|83.46|2025-06-01T00:00:00Z
AUC00905|zwilkinson|178.54|2025-06-01T00:00:00Z
AUC00905|qthompson|149.16|2025-06-01T00:00:00Z
AUC00905|dillonjessica|175.25|2025-06-01T00:00:00Z
AUC00905|ortizcourtney|182.39|2025-06-01T00:00:00Z
AUC00906|jacqueline96|14.3|2025-08-19T00:00:00Z
AUC00906|stacey73|20.69|2025-08-19T00:00:00Z
AUC00906|brandonflores|27.7|2025-08-20T00:00:00Z
AUC00906|jamessteven|38.31|2025-08-20T00:00:00Z
AUC00907|stephenmendoza|22.32|2025-06-07T00:00:00Z
AUC00907|icarney|29.46|2025-06-07T00:00:00Z
AUC00907|davisjohn|26.47|2025-06-07T00:00:00Z
AUC00908|chloeboyer|91.69|2025-05-20T00:00:00Z
AUC00908|adamslindsay|95.9|2025-05-21T00:00:00Z
AUC00908|annemack|97.35|2025-05-21T00:00:00Z
AUC00908|heathermendez|117.13|2025-05-21T00:00:00Z
AUC00908|amyfranklin|102.85|2025-05-21T00:00:00Z
AUC00908|imartin|133.96|2025-05-21T00:00:00Z
AUC00908|gonzalessonya|111.43|2025-05-21T00:00:00Z
AUC00908|jbrown|151.83|2025-05-21T00:00:00Z
AUC00908|robert21|163.64|2025-05-21T00:00:00Z
AUC00908|kaitlynmacias|123.73|2025-05-21T00:00:00Z
AUC00908|jennifer44|119.65|2025-05-21T00:00:00Z
AUC00909|michellegreen|59.33|2025-08-25T00:00:00Z
AUC00909|hatfieldmarissa|65.75|2025-08-25T00:00:00Z
AUC00909|kevin69|70.15|2025-08-25T00:00:00Z
AUC00909|kimberlyrodriguez|72.38|2025-08-25T00:00:00Z
AUC00909|vsanchez|81.92|2025-08-25T00:00:00Z
AUC00909|amanda24|108.59|2025-08-25T00:00:00Z
AUC00909|chad05|80.2|2025-08-25T00:00:00Z
AUC00909|carlsonalexandria|91.44|2025-08-25T00:00:00Z
AUC00909|qclark|72.65|2025-08-25T00:00:00Z
AUC00909|cunninghamholly|87.26|2025-08-26T00:00:00Z
AUC00909|smithcharles|92.2|2025-08-26T00:00:00Z
AUC00909|michellecampos|94|2025-08-26T00:00:00Z
AUC00909|margaretharrington|148.41|2025-08-26T00:00:00Z
AUC00909|sramos|101.51|2025-08-26T00:00:00Z
AUC00909|barneswilliam|92.67|2025-08-26T00:00:00Z
AUC00909|sbradshaw|155.94|2025-08-26T00:00:00Z
AUC00910|danielle95|24.47|2025-01-29T00:00:00Z
AUC00910|sharonmiller|28.48|2025-01-30T00:00:00Z
AUC00910|uhodges|36.96|2025-01-30T00:00:00Z
AUC00910|alexandriaedwards|31.08|2025-01-30T00:00:00Z
AUC00910|bradleynicole|53.08|2025-01-30T00:00:00Z
AUC00910|jconley|42.69|2025-01-30T00:00:00Z
AUC00910|lcalderon|42.2|2025-01-30T00:00:00Z
AUC00911|icopeland|14.27|2025-01-08T00:00:00Z
AUC00911|acollins|15.33|2025-01-08T00:00:00Z
AUC00911|jennifer59|24.62|2025-01-08T00:00:00Z
AUC00911|joseph65|29.01|2025-01-08T00:00:00Z
AUC00911|watkinsstephanie|46.52|2025-01-09T00:00:00Z
AUC00911|pbaker|27.15|2025-01-09T00:00:00Z
AUC00911|christophersmith|56.95|2025-01-09T00:00:00Z
AUC00911|onelson|42.51|2025-01-09T00:00:00Z
AUC00911|brendakennedy|36.48|2025-01-09T00:00:00Z
AUC00911|christophertrevino|54.58|2025-01-09T00:00:00Z
AUC00911|hunterwilliam|55.86|2025-01-09T00:00:00Z
AUC00911|joshuamoore|88.34|2025-01-09T00:00:00Z
AUC00911|michael49|41.03|2025-01-09T00:00:00Z
AUC00911|brian50|133.96|2025-01-09T00:00:00Z
AUC00912|lewissusan|28.98|2025-04-16T00:00:00Z
AUC00912|martha91|32.6|2025-04-16T00:00:00Z
AUC00912|melissafisher|35.61|2025-04-16T00:00:00Z
AUC00912|jermaine39|55.03|2025-04-16T00:00:00Z
AUC00912|jonesashley|36.54|2025-04-16T00:00:00Z
AUC00912|jacobnewman|60.69|2025-04-16T00:00:00Z
AUC00912|danielsdiane|64.09|2025-04-16T00:00:00Z
AUC00912|meganflores|36.4|2025-04-16T00:00:00Z
AUC00912|jerry56|72.12|2025-04-16T00:00:00Z
AUC00912|smithsherri|87.77|2025-04-16T00:00:00Z
AUC00912|patelmegan|72.75|2025-04-16T00:00:00Z
AUC00912|brandon34|130.69|2025-04-16T00:00:00Z
AUC00912|nwilliams|60.38|2025-04-16T00:00:00Z
AUC00912|kreynolds|50.35|2025-04-17T00:00:00Z
AUC00912|kayla67|49.48|2025-04-17T00:00:00Z
AUC00912|martinezjohn|172.7|2025-04-17T00:00:00Z
AUC00912|nicolemiller|172.23|2025-04-17T00:00:00Z
AUC00912|jasmine00|120.77|2025-04-17T00:00:00Z
AUC00912|peggyherrera|180.93|2025-04-17T00:00:00Z
AUC00912|juliawatson|52.26|2025-04-17T00:00:00Z
AUC00912|dbrown|227.42|2025-04-17T00:00:00Z
AUC00913|gibbsmark|25.02|2025-04-22T00:00:00Z
AUC00913|johnnyburton|32.47|2025-04-22T00:00:00Z
AUC00914|graceking|73.35|2025-01-08T00:00:00Z
AUC00914|whiteashley|75.63|2025-01-08T00:00:00Z
AUC00914|franksean|84.12|2025-01-08T00:00:00Z
AUC00914|marisaford|81.36|2025-01-08T00:00:00Z
AUC00914|tgilmore|108.78|2025-01-08T00:00:00Z
AUC00915|michael61|12.21|2025-02-04T00:00:00Z
AUC00915|xsherman|21.53|2025-02-04T00:00:00Z
AUC00915|amanda15|31.75|2025-02-04T00:00:00Z
AUC00915|howardmike|34.28|2025-02-04T00:00:00Z
